  theta         h        log h        C             K        log K          S          Kv
 
  0.2108  -0.493E+03  0.2693E+01  0.1008E-03  0.2987E-04 -0.4525E+01    0.2593  0.7056E-09
  0.2007  -0.611E+03  0.2786E+01  0.7367E-04  0.1519E-04 -0.4818E+01    0.2334  0.7911E-09
  0.1916  -0.756E+03  0.2878E+01  0.5374E-04  0.7714E-05 -0.5113E+01    0.2101  0.8744E-09
  0.1834  -0.936E+03  0.2971E+01  0.3915E-04  0.3911E-05 -0.5408E+01    0.1890  0.9546E-09
  0.1760  -0.116E+04  0.3064E+01  0.2850E-04  0.1981E-05 -0.5703E+01    0.1699  0.1031E-08
  0.1693  -0.143E+04  0.3157E+01  0.2073E-04  0.1003E-05 -0.5999E+01    0.1528  0.1104E-08
  0.1632  -0.178E+04  0.3249E+01  0.1507E-04  0.5072E-06 -0.6295E+01    0.1374  0.1172E-08
  0.1578  -0.220E+04  0.3342E+01  0.1095E-04  0.2565E-06 -0.6591E+01    0.1235  0.1235E-08
  0.1530  -0.272E+04  0.3435E+01  0.7957E-05  0.1296E-06 -0.6887E+01    0.1110  0.1294E-08
  0.1486  -0.337E+04  0.3527E+01  0.5780E-05  0.6552E-07 -0.7184E+01    0.0998  0.1349E-08
  0.1446  -0.417E+04  0.3620E+01  0.4198E-05  0.3311E-07 -0.7480E+01    0.0897  0.1399E-08
  0.1411  -0.516E+04  0.3713E+01  0.3049E-05  0.1673E-07 -0.7777E+01    0.0806  0.1445E-08
  0.1379  -0.639E+04  0.3805E+01  0.2214E-05  0.8452E-08 -0.8073E+01    0.0725  0.1487E-08
  0.1350  -0.791E+04  0.3898E+01  0.1608E-05  0.4270E-08 -0.8370E+01    0.0652  0.1525E-08
  0.1325  -0.979E+04  0.3991E+01  0.1167E-05  0.2157E-08 -0.8666E+01    0.0586  0.1559E-08
  0.1302  -0.121E+05  0.4083E+01  0.8477E-06  0.1090E-08 -0.8963E+01    0.0526  0.1589E-08
  0.1281  -0.150E+05  0.4176E+01  0.6155E-06  0.5505E-09 -0.9259E+01    0.0473  0.1616E-08
end
 
